url,prison,prison_slug,country,intent,page_family,bing_clicks,bing_impressions,bing_avg_position,gsc_clicks,gsc_impressions,ga4_organic_sessions,facility_specific_facts,verified_source,classification,reason
https://prisonsonline.com/prisons/uk/hmp-hewell/booking-a-visit,HMP Hewell,hmp-hewell,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-hewell/what-to-expect,HMP Hewell,hmp-hewell,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-highpoint/visiting-times,HMP Highpoint,hmp-highpoint,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-highpoint/contact-details,HMP Highpoint,hmp-highpoint,uk,contact-details,prison_contact_details,2,187,7.08,0,0,5,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-highpoint/booking-a-visit,HMP Highpoint,hmp-highpoint,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-highpoint/what-to-expect,HMP Highpoint,hmp-highpoint,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-holme-house/visiting-times,HMP Holme House,hmp-holme-house,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-holme-house/contact-details,HMP Holme House,hmp-holme-house,uk,contact-details,prison_contact_details,2,56,6.3,0,0,3,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-holme-house/booking-a-visit,HMP Holme House,hmp-holme-house,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-holme-house/what-to-expect,HMP Holme House,hmp-holme-house,uk,what-to-expect,prison_what_to_expect,0,0,,1,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-humber/visiting-times,HMP Humber,hmp-humber,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-humber/contact-details,HMP Humber,hmp-humber,uk,contact-details,prison_contact_details,0,0,,0,0,2,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-humber/booking-a-visit,HMP Humber,hmp-humber,uk,booking-a-visit,prison_booking_a_visit,3,5,3,0,0,3,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-humber/what-to-expect,HMP Humber,hmp-humber,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-huntercombe/visiting-times,HMP Huntercombe,hmp-huntercombe,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-huntercombe/contact-details,HMP Huntercombe,hmp-huntercombe,uk,contact-details,prison_contact_details,3,906,6.45,0,0,3,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-huntercombe/booking-a-visit,HMP Huntercombe,hmp-huntercombe,uk,booking-a-visit,prison_booking_a_visit,1,193,8.02,0,0,0,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-huntercombe/what-to-expect,HMP Huntercombe,hmp-huntercombe,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-isle-of-wight/visiting-times,HMP Isle of Wight,hmp-isle-of-wight,uk,visiting-times,prison_visiting_times,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-isle-of-wight/contact-details,HMP Isle of Wight,hmp-isle-of-wight,uk,contact-details,prison_contact_details,3,61,4,0,0,2,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-isle-of-wight/booking-a-visit,HMP Isle of Wight,hmp-isle-of-wight,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-isle-of-wight/what-to-expect,HMP Isle of Wight,hmp-isle-of-wight,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-kirkham/visiting-times,HMP Kirkham,hmp-kirkham,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-kirkham/contact-details,HMP Kirkham,hmp-kirkham,uk,contact-details,prison_contact_details,3,58,5.05,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-kirkham/booking-a-visit,HMP Kirkham,hmp-kirkham,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-kirkham/what-to-expect,HMP Kirkham,hmp-kirkham,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-kirklevington-grange/visiting-times,HMP Kirklevington Grange,hmp-kirklevington-grange,uk,visiting-times,prison_visiting_times,0,0,,1,0,0,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-kirklevington-grange/contact-details,HMP Kirklevington Grange,hmp-kirklevington-grange,uk,contact-details,prison_contact_details,0,0,,0,0,5,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-kirklevington-grange/booking-a-visit,HMP Kirklevington Grange,hmp-kirklevington-grange,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-kirklevington-grange/what-to-expect,HMP Kirklevington Grange,hmp-kirklevington-grange,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-lancaster-farms/visiting-times,HMP Lancaster Farms,hmp-lancaster-farms,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-lancaster-farms/contact-details,HMP Lancaster Farms,hmp-lancaster-farms,uk,contact-details,prison_contact_details,2,98,5.6,0,0,5,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lancaster-farms/booking-a-visit,HMP Lancaster Farms,hmp-lancaster-farms,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-lancaster-farms/what-to-expect,HMP Lancaster Farms,hmp-lancaster-farms,uk,what-to-expect,prison_what_to_expect,0,0,,1,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-leeds/visiting-times,HMP Leeds,hmp-leeds,uk,visiting-times,prison_visiting_times,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-leeds/contact-details,HMP Leeds,hmp-leeds,uk,contact-details,prison_contact_details,3,373,6.39,0,0,5,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-leeds/booking-a-visit,HMP Leeds,hmp-leeds,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,4,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-leeds/what-to-expect,HMP Leeds,hmp-leeds,uk,what-to-expect,prison_what_to_expect,0,0,,1,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-leicester/visiting-times,HMP Leicester,hmp-leicester,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-leicester/contact-details,HMP Leicester,hmp-leicester,uk,contact-details,prison_contact_details,1,4,5,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-leicester/booking-a-visit,HMP Leicester,hmp-leicester,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-leicester/what-to-expect,HMP Leicester,hmp-leicester,uk,what-to-expect,prison_what_to_expect,0,0,,1,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lewes/visiting-times,HMP Lewes,hmp-lewes,uk,visiting-times,prison_visiting_times,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lewes/contact-details,HMP Lewes,hmp-lewes,uk,contact-details,prison_contact_details,2,155,6,0,0,4,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lewes/booking-a-visit,HMP Lewes,hmp-lewes,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lewes/what-to-expect,HMP Lewes,hmp-lewes,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-leyhill/visiting-times,HMP Leyhill,hmp-leyhill,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-leyhill/contact-details,HMP Leyhill,hmp-leyhill,uk,contact-details,prison_contact_details,0,0,,0,0,0,yes,no,ENRICH,Valid contact intent with structured facility facts; primary-source verification still required
https://prisonsonline.com/prisons/uk/hmp-leyhill/booking-a-visit,HMP Leyhill,hmp-leyhill,uk,booking-a-visit,prison_booking_a_visit,2,4,4,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-leyhill/what-to-expect,HMP Leyhill,hmp-leyhill,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lindholme/visiting-times,HMP Lindholme,hmp-lindholme,uk,visiting-times,prison_visiting_times,0,0,,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lindholme/contact-details,HMP Lindholme,hmp-lindholme,uk,contact-details,prison_contact_details,1,2,8,1,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lindholme/booking-a-visit,HMP Lindholme,hmp-lindholme,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lindholme/what-to-expect,HMP Lindholme,hmp-lindholme,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-littlehey/visiting-times,HMP Littlehey,hmp-littlehey,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-littlehey/contact-details,HMP Littlehey,hmp-littlehey,uk,contact-details,prison_contact_details,0,0,,0,0,0,yes,yes,KEEP,Primary-source fact block implemented
https://prisonsonline.com/prisons/uk/hmp-littlehey/booking-a-visit,HMP Littlehey,hmp-littlehey,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-littlehey/what-to-expect,HMP Littlehey,hmp-littlehey,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-liverpool/visiting-times,HMP Liverpool,hmp-liverpool,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-liverpool/contact-details,HMP Liverpool,hmp-liverpool,uk,contact-details,prison_contact_details,5,271,6.52,0,0,5,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-liverpool/booking-a-visit,HMP Liverpool,hmp-liverpool,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-liverpool/what-to-expect,HMP Liverpool,hmp-liverpool,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-long-lartin/visiting-times,HMP Long Lartin,hmp-long-lartin,uk,visiting-times,prison_visiting_times,0,0,,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-long-lartin/contact-details,HMP Long Lartin,hmp-long-lartin,uk,contact-details,prison_contact_details,2,43,4.7,0,0,5,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-long-lartin/booking-a-visit,HMP Long Lartin,hmp-long-lartin,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-long-lartin/what-to-expect,HMP Long Lartin,hmp-long-lartin,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-lowdham-grange/visiting-times,HMP Lowdham Grange,hmp-lowdham-grange,uk,visiting-times,prison_visiting_times,0,0,,1,0,0,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lowdham-grange/contact-details,HMP Lowdham Grange,hmp-lowdham-grange,uk,contact-details,prison_contact_details,4,89,6.71,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lowdham-grange/booking-a-visit,HMP Lowdham Grange,hmp-lowdham-grange,uk,booking-a-visit,prison_booking_a_visit,2,2,5,0,0,3,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-lowdham-grange/what-to-expect,HMP Lowdham Grange,hmp-lowdham-grange,uk,what-to-expect,prison_what_to_expect,0,0,,1,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-maidstone/visiting-times,HMP Maidstone,hmp-maidstone,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-maidstone/contact-details,HMP Maidstone,hmp-maidstone,uk,contact-details,prison_contact_details,0,0,,0,0,0,yes,no,ENRICH,Valid contact intent with structured facility facts; primary-source verification still required
https://prisonsonline.com/prisons/uk/hmp-maidstone/booking-a-visit,HMP Maidstone,hmp-maidstone,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-maidstone/what-to-expect,HMP Maidstone,hmp-maidstone,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-manchester/visiting-times,HMP Manchester,hmp-manchester,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-manchester/contact-details,HMP Manchester,hmp-manchester,uk,contact-details,prison_contact_details,2,7,6,0,0,3,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-manchester/booking-a-visit,HMP Manchester,hmp-manchester,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-manchester/what-to-expect,HMP Manchester,hmp-manchester,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-morton-hall/visiting-times,HMP Morton Hall,hmp-morton-hall,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-morton-hall/contact-details,HMP Morton Hall,hmp-morton-hall,uk,contact-details,prison_contact_details,1,39,6,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-morton-hall/booking-a-visit,HMP Morton Hall,hmp-morton-hall,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-morton-hall/what-to-expect,HMP Morton Hall,hmp-morton-hall,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-north-sea-camp/visiting-times,HMP North Sea Camp,hmp-north-sea-camp,uk,visiting-times,prison_visiting_times,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-north-sea-camp/contact-details,HMP North Sea Camp,hmp-north-sea-camp,uk,contact-details,prison_contact_details,3,31,4.23,0,0,5,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-north-sea-camp/booking-a-visit,HMP North Sea Camp,hmp-north-sea-camp,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-north-sea-camp/what-to-expect,HMP North Sea Camp,hmp-north-sea-camp,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-northumberland/visiting-times,HMP Northumberland,hmp-northumberland,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-northumberland/contact-details,HMP Northumberland,hmp-northumberland,uk,contact-details,prison_contact_details,0,0,,0,0,4,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-northumberland/booking-a-visit,HMP Northumberland,hmp-northumberland,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-northumberland/what-to-expect,HMP Northumberland,hmp-northumberland,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-norwich/visiting-times,HMP Norwich,hmp-norwich,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-norwich/contact-details,HMP Norwich,hmp-norwich,uk,contact-details,prison_contact_details,2,41,7,0,0,5,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-norwich/booking-a-visit,HMP Norwich,hmp-norwich,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-norwich/what-to-expect,HMP Norwich,hmp-norwich,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-nottingham/visiting-times,HMP Nottingham,hmp-nottingham,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-nottingham/contact-details,HMP Nottingham,hmp-nottingham,uk,contact-details,prison_contact_details,4,289,6.58,0,0,4,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-nottingham/booking-a-visit,HMP Nottingham,hmp-nottingham,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-nottingham/what-to-expect,HMP Nottingham,hmp-nottingham,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-oakwood/visiting-times,HMP Oakwood,hmp-oakwood,uk,visiting-times,prison_visiting_times,0,0,,0,0,4,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-oakwood/contact-details,HMP Oakwood,hmp-oakwood,uk,contact-details,prison_contact_details,2,165,7.58,0,0,4,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-oakwood/booking-a-visit,HMP Oakwood,hmp-oakwood,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,3,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-oakwood/what-to-expect,HMP Oakwood,hmp-oakwood,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-onley/visiting-times,HMP Onley,hmp-onley,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-onley/contact-details,HMP Onley,hmp-onley,uk,contact-details,prison_contact_details,0,0,,0,0,0,yes,no,ENRICH,Valid contact intent with structured facility facts; primary-source verification still required
https://prisonsonline.com/prisons/uk/hmp-onley/booking-a-visit,HMP Onley,hmp-onley,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-onley/what-to-expect,HMP Onley,hmp-onley,uk,what-to-expect,prison_what_to_expect,0,0,,1,0,2,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-peterborough/visiting-times,HMP Peterborough,hmp-peterborough,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-peterborough/contact-details,HMP Peterborough,hmp-peterborough,uk,contact-details,prison_contact_details,5,535,6.92,0,0,4,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-peterborough/booking-a-visit,HMP Peterborough,hmp-peterborough,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-peterborough/what-to-expect,HMP Peterborough,hmp-peterborough,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-preston/visiting-times,HMP Preston,hmp-preston,uk,visiting-times,prison_visiting_times,1,1,3,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-preston/contact-details,HMP Preston,hmp-preston,uk,contact-details,prison_contact_details,11,789,6.43,0,0,11,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-preston/booking-a-visit,HMP Preston,hmp-preston,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-preston/what-to-expect,HMP Preston,hmp-preston,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-ranby/visiting-times,HMP Ranby,hmp-ranby,uk,visiting-times,prison_visiting_times,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
https://prisonsonline.com/prisons/uk/hmp-ranby/contact-details,HMP Ranby,hmp-ranby,uk,contact-details,prison_contact_details,11,584,6.15,0,0,1,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-ranby/booking-a-visit,HMP Ranby,hmp-ranby,uk,booking-a-visit,prison_booking_a_visit,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-ranby/what-to-expect,HMP Ranby,hmp-ranby,uk,what-to-expect,prison_what_to_expect,0,0,,1,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-risley/visiting-times,HMP Risley,hmp-risley,uk,visiting-times,prison_visiting_times,0,0,,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-risley/contact-details,HMP Risley,hmp-risley,uk,contact-details,prison_contact_details,3,343,6.97,0,0,3,yes,yes,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-risley/booking-a-visit,HMP Risley,hmp-risley,uk,booking-a-visit,prison_booking_a_visit,1,2,5,0,0,1,yes,no,KEEP,"90-day Bing, GSC or GA4 evidence"
https://prisonsonline.com/prisons/uk/hmp-risley/what-to-expect,HMP Risley,hmp-risley,uk,what-to-expect,prison_what_to_expect,0,0,,0,0,0,yes,no,REVIEW,No measured demand in supplied exports and current content is substantially generic
